Company information:;Unnamed: 1;C2;C3
Name:;Capital Survey;;convert_cs_to_csv
Address:;Mussafah 39;;
Zip code:;28318;;
City:;Mussafah City, Abu Dhabi, U.A.E.;;
E-Mail:;jobi@capital-surveys.com;;
Phone number:;+971255162255;;
Name:;PRE-HUD-L22C;;
Date:;6/10/2022 3:02:00 PM;;
Name:;PRE-HUD-L22C;;
Location:;PRE-HUD-L22C;;
Date:;6/10/2022 3:02:00 PM;;
Pre-Drill:;0;;
Assumed GWL:;0;;
groundlvl;1.9599999999999997;;
Northing;2701753.14;;
Easting;235010.826;;
Probe code:;Mks904;;
Factors:;181240;;
Zeros:;3999;;
aratio;0.58;;
;;;
;;;
Depth (m);qc (MPa);fs (MPa);u (MPa)
0.01;0.21;0.0;0.00028000000000000003
0.02;0.21;2.9999999999999997e-05;0.00028000000000000003
0.03;0.22;2.9999999999999997e-05;0.00028000000000000003
0.04;0.22;2.9999999999999997e-05;0.00028000000000000003
0.05;0.23;2.9999999999999997e-05;0.00028000000000000003
0.06;0.23;0.0;0.00028000000000000003
0.07;0.23;2.9999999999999997e-05;0.00028000000000000003
0.08;0.31;2.9999999999999997e-05;0.00046
0.09;0.57;2.9999999999999997e-05;0.0011200000000000001
0.1;1.14;2.9999999999999997e-05;0.00195
0.11;1.46;7.000000000000001e-05;0.00232
0.12;2.19;0.0001;0.00316
0.13;3.96;0.00017;0.00483
0.14;7.96;0.00027;0.0066
0.15;12.51;0.00033;0.0079
0.16;14.06;0.00037;0.00818
0.17;17.51;0.0004;0.00911
0.18;20.72;0.00047;0.00994
0.19;22.35;0.00043;0.010039999999999999
0.2;24.58;0.00047;0.01059
0.21;26.53;0.0005;0.01097
0.22;26.73;0.00047;0.01087
0.23;26.92;0.00886;0.01097
0.24;26.32;0.01459;0.01078
0.25;25.58;0.03613;0.01097
0.26;26.41;0.048420000000000005;0.011519999999999999
0.27;26.99;0.05425;0.011710000000000002
0.28;27.82;0.0658;0.01208
0.29;28.26;0.0717;0.01236
0.3;28.58;0.08502;0.01264
0.31;28.68;0.11106;0.013009999999999999
0.32;28.48;0.13424;0.01329
0.33;27.79;0.15092;0.013380000000000001
0.34;27.92;0.16451;0.01385
0.35;27.81;0.16907;0.01394
0.36;27.79;0.20527;0.0145
0.37;28.74;0.23404;0.01515
0.38;29.65;0.23654;0.0157
0.39;30.35;0.24613;0.01626
0.4;31.29;0.24459999999999998;0.01682
0.41;31.64;0.23777;0.01719
0.42;31.79;0.23357;0.01766
0.43;31.76;0.22885;0.01775
0.44;31.05;0.23008;0.01803
0.45;31.02;0.23287;0.01831
0.46;30.06;0.23777;0.01868
0.47;29.87;0.24243;0.01896
0.48;29.79;0.24330000000000002;0.01924
0.49;29.63;0.25535;0.01979
0.5;29.6;0.26361;0.02017
0.51;29.25;0.25545;0.02044
0.52;29.6;0.24743;0.02072
0.53;28.12;0.24459999999999998;0.02063
0.54;27.17;0.24353;0.02091
0.55;26.26;0.24672999999999998;0.02109
0.56;25.96;0.25179;0.02156
0.57;26.08;0.24362999999999999;0.021929999999999998
0.58;25.84;0.22438;0.02212
0.59;25.89;0.21592;0.0224
0.6;26.46;0.2058;0.023600000000000003
0.61;26.84;0.1744;0.02388
0.62;26.43;0.15575;0.02407
0.63;25.95;0.17473;0.02407
0.64;25.66;0.18688999999999997;0.02407
0.65;25.07;0.19963999999999998;0.02481
0.66;24.09;0.2034;0.025
0.67;23.82;0.20523;0.02518
0.68;23.24;0.20277;0.02546
0.69;22.52;0.20873;0.02565
0.7;22.66;0.2058;0.02621
0.71;23.04;0.19738;0.026670000000000003
0.72;19.97;0.19484;0.02732
0.73;23.49;0.18728999999999998;0.02741
0.74;23.6;0.18685;0.027690000000000003
0.75;23.98;0.18744999999999998;0.028059999999999998
0.76;24.29;0.18615;0.02834
0.77;24.87;0.17856;0.02862
0.78;24.71;0.16584000000000002;0.02871
0.79;24.96;0.16221000000000002;0.02899
0.8;24.9;0.16044;0.02974
0.81;24.96;0.16734000000000002;0.030289999999999997
0.82;25.13;0.15978;0.03039
0.83;25.07;0.16824;0.03048
