Company information:;Unnamed: 1;C2;C3
Name:;Capital Survey;;convert_cs_to_csv
Address:;Mussafah 39;;
Zip code:;28318;;
City:;Mussafah City, Abu Dhabi, U.A.E.;;
E-Mail:;jobi@capital-surveys.com;;
Phone number:;+971255162255;;
Name:;PRE-HUD-I17D;;
Date:;6/24/2022 5:37:00 PM;;
Name:;PRE-HUD-I17D;;
Location:;PRE-HUD-I17D;;
Date:;6/24/2022 5:37:00 PM;;
Pre-Drill:;0;;
Assumed GWL:;0;;
groundlvl;2.06;;
Northing;2702194.755;;
Easting;234698.615;;
Probe code:;Mks904;;
Factors:;181240;;
Zeros:;4013;;
aratio;0.58;;
;;;
;;;
Depth (m);qc (MPa);fs (MPa);u (MPa)
0.01;0.22;0.0;0.00019
0.02;0.22;0.0;0.00019
0.03;0.22;0.0;0.00019
0.04;0.32;0.0;0.00037
0.05;0.53;0.0;0.00074
0.06;0.65;0.0;0.00093
0.07;1.05;2.9999999999999997e-05;0.00158
0.08;1.68;2.9999999999999997e-05;0.00204
0.09;1.83;2.9999999999999997e-05;0.00279
0.1;5.32;0.00013000000000000002;0.005019999999999999
0.11;9.45;0.00023;0.00641
0.12;11.92;0.0009;0.0070599999999999994
0.13;14.09;0.00087;0.00743
0.14;16.69;0.0007700000000000001;0.007809999999999999
0.15;18.66;0.00103;0.007809999999999999
0.16;20.1;0.01602;0.00818
0.17;20.98;0.02904;0.00836
0.18;21.19;0.02587;0.00836
0.19;22.06;0.035;0.00855
0.2;22.88;0.0366;0.00883
0.21;24.55;0.038759999999999996;0.0092
0.22;26.94;0.04922;0.00985
0.23;28.54;0.06394;0.010320000000000001
0.24;30.63;0.0702;0.01097
0.25;32.92;0.07959000000000001;0.011710000000000002
0.26;32.84;0.08072;0.011710000000000002
0.27;33.43;0.09501000000000001;0.01217
0.28;33.43;0.11248999999999999;0.01245
0.29;33.15;0.14236000000000001;0.01282
0.3;33.49;0.15672;0.01329
0.31;34.18;0.16078;0.01366
0.32;35.49;0.16587000000000002;0.01431
0.33;36.18;0.15755000000000002;0.01487
0.34;36.99;0.16511;0.01533
0.35;37;0.17973;0.0157
0.36;36.44;0.19055000000000002;0.01598
0.37;36.65;0.20061;0.01654
0.38;36.76;0.19548;0.01701
0.39;37.14;0.19708;0.01766
0.4;37.28;0.21053;0.01821
0.41;38.13;0.23024;0.01896
0.42;37.64;0.26238;0.019420000000000003
0.43;37.54;0.28093;0.02007
0.44;36.82;0.30557;0.02054
0.45;37.12;0.30451;0.02109
0.46;36.46;0.30760000000000004;0.02175
0.47;36.58;0.31986000000000003;0.02249
0.48;36.66;0.31901999999999997;0.02314
0.49;38.42;0.3118;0.02407
0.5;37.57;0.31866;0.02453
0.51;37.79;0.32101999999999997;0.02518
0.52;36.89;0.31823;0.02574
0.53;34.35;0.30157999999999996;0.02556
0.54;32.05;0.31919;0.02583
0.55;31.59;0.31995999999999997;0.02648
0.56;31.13;0.29844;0.02714
0.57;32.04;0.28336;0.02797
0.58;32.79;0.25545;0.02899
0.59;33.09;0.2414;0.02955
0.6;32.59;0.23144;0.030199999999999998
0.61;32.39;0.22525;0.030760000000000003
0.62;31.58;0.23241;0.031219999999999998
0.63;31.04;0.23494;0.03234
0.64;29.95;0.22785;0.0329
0.65;29.96;0.21796000000000001;0.033549999999999996
0.66;29.64;0.20107;0.03392
0.67;28.61;0.19215000000000002;0.03448
0.68;27.41;0.18139;0.034659999999999996
0.69;26.1;0.15647999999999998;0.03503
0.7;25.82;0.15397999999999998;0.03531
0.71;24.57;0.16101;0.035590000000000004
0.72;22.77;0.1689;0.035679999999999996
0.73;22.56;0.16097999999999998;0.03587
0.74;21.67;0.14852;0.03587
0.75;20.29;0.13597;0.03615
0.76;19.86;0.13354;0.03624
0.77;18.77;0.12791;0.03633
0.78;17.89;0.11982;0.03633
0.79;17.04;0.11629;0.036520000000000004
0.8;16.4;0.11129;0.03661
0.81;16.29;0.10473;0.03699
0.82;15.91;0.1002;0.037079999999999995
0.83;15.22;0.09328;0.03717
0.84;15.2;0.09290999999999999;0.03726
0.85;14.61;0.07952;0.03726
