Company information:;Unnamed: 1;C2;C3
Name:;Capital Survey;;convert_cs_to_csv
Address:;Mussafah 39;;
Zip code:;28318;;
City:;Mussafah City, Abu Dhabi, U.A.E.;;
E-Mail:;jobi@capital-surveys.com;;
Phone number:;+971255162255;;
Name:;PRE-HUD-I15C;;
Date:;6/23/2022 4:51:00 PM;;
Name:;PRE-HUD-I15C;;
Location:;PRE-HUD-I15C;;
Date:;6/23/2022 4:51:00 PM;;
Pre-Drill:;0;;
Assumed GWL:;0;;
groundlvl;1.9999999999999998;;
Northing;2702284.552;;
Easting;234465.299;;
Probe code:;Mks904;;
Factors:;181240;;
Zeros:;4013;;
aratio;0.58;;
;;;
;;;
Depth (m);qc (MPa);fs (MPa);u (MPa)
0.01;0.22;0.0;0.00158
0.02;0.22;0.0;0.00158
0.03;0.22;0.0;0.00158
0.04;0.22;-2.9999999999999997e-05;0.00158
0.05;0.22;-2.9999999999999997e-05;0.00158
0.06;0.22;0.0;0.00158
0.07;0.25;0.0;0.00177
0.08;0.32;0.0;0.00232
0.09;0.35;0.0;0.0026
0.1;0.49;0.0;0.00344
0.11;0.63;0.0;0.0042699999999999995
0.12;0.88;0.0;0.0054800000000000005
0.13;1.16;0.0;0.00697
0.14;1.54;2.9999999999999997e-05;0.00883
0.15;2.76;7.000000000000001e-05;0.01069
0.16;3.34;7.000000000000001e-05;0.01143
0.17;4.55;7.000000000000001e-05;0.01245
0.18;4.71;7.000000000000001e-05;0.01282
0.19;5.2;0.0001;0.013099999999999999
0.2;6.99;0.00013000000000000002;0.0144
0.21;9.83;0.00017;0.01617
0.22;11.39;0.0002;0.01682
0.23;14.35;0.0002;0.01803
0.24;14.9;0.00023;0.01821
0.25;16.5;0.00083;0.01886
0.26;17.61;0.01675;0.019510000000000003
0.27;18.05;0.024239999999999998;0.0197
0.28;18.47;0.02051;0.02007
0.29;18.76;0.02431;0.02026
0.3;19.34;0.02711;0.02054
0.31;19.82;0.03037;0.02091
0.32;20.37;0.03074;0.02119
0.33;21.88;0.0342;0.021929999999999998
0.34;23.98;0.03327;0.022949999999999998
0.35;27.06;0.06161;0.02416
0.36;27.84;0.06167;0.02481
0.37;28.91;0.06756999999999999;0.02546
0.38;29.33;0.06121;0.025929999999999998
0.39;29.87;0.08508;0.02648
0.4;29.95;0.10064000000000001;0.026760000000000003
0.41;30.6;0.10197;0.02723
0.42;29.88;0.11765;0.027690000000000003
0.43;29.98;0.12966999999999998;0.02797
0.44;30.47;0.14653;0.02853
0.45;30.7;0.14879;0.0289
0.46;30.48;0.15928;0.02955
0.47;30.7;0.17859;0.030289999999999997
0.48;31.41;0.17962999999999998;0.031039999999999998
0.49;32.28;0.19211;0.03197
0.5;32.7;0.177;0.03252
0.51;32.31;0.17333;0.032799999999999996
0.52;32.48;0.16774;0.03364
0.53;32.55;0.17034;0.03438
0.54;31.98;0.17416;0.034570000000000004
0.55;30.81;0.19112;0.03485
0.56;30.56;0.2031;0.03578
0.57;30.75;0.20267;0.03615
0.58;30.18;0.20267;0.036520000000000004
0.59;29.94;0.2112;0.03699
0.6;29.41;0.22288;0.03754
0.61;28.91;0.22052000000000002;0.0381
0.62;29.57;0.22175;0.03857
0.63;31.91;0.21506;0.040240000000000005
0.64;32.88;0.19608;0.04089
0.65;33.07;0.19408;0.04126
0.66;33.24;0.20277;0.04247
0.67;32.61;0.20063999999999999;0.04293
0.68;32.42;0.19944;0.04312
0.69;32.28;0.18897999999999998;0.043859999999999996
0.7;32.65;0.17586000000000002;0.04451
0.71;32.54;0.17869;0.04535
0.72;32.17;0.18222;0.045810000000000003
0.73;31.6;0.171;0.04628
0.74;31.3;0.15965000000000001;0.046740000000000004
0.75;30.3;0.16005;0.04684000000000001
0.76;29.1;0.15591999999999998;0.04711
0.77;27.94;0.15544999999999998;0.04711
0.78;26.95;0.15444999999999998;0.047299999999999995
0.79;26.32;0.15289;0.047299999999999995
0.8;25.33;0.14992;0.047490000000000004
0.81;24.81;0.14559;0.04795
0.82;24.46;0.13557;0.04832
0.83;23.48;0.13274;0.048420000000000005
0.84;22.99;0.12325;0.04869
