Company information:;Unnamed: 1;C2;C3
Name:;Capital Survey;;convert_cs_to_csv
Address:;Mussafah 39;;
Zip code:;28318;;
City:;Mussafah City, Abu Dhabi, U.A.E.;;
E-Mail:;jobi@capital-surveys.com;;
Phone number:;+971255162255;;
Name:;PRE-CPT-J15A;;
Date:;6/23/2022 10:03:09 PM;;
Name:;PRE-CPT-J15A;;
Location:;PRE-CPT-J15A;;
Date:;6/23/2022 10:03:09 PM;;
Pre-Drill:;0;;
Assumed GWL:;0;;
groundlvl;2.1100000000000003;;
Northing;2702237.889;;
Easting;234447.339;;
Probe code:;Mks904;;
Factors:;181240;;
Zeros:;4010;;
aratio;0.58;;
;;;
;;;
Depth (m);qc (MPa);fs (MPa);u (MPa)
0.01;0.61;2.9999999999999997e-05;0.0022299999999999998
0.02;0.78;2.9999999999999997e-05;0.00381
0.03;2.83;0.0001;0.00725
0.04;4.29;0.00017;0.00864
0.05;6.65;0.00023;0.00948
0.06;10.25;0.0003;0.01022
0.07;14;0.0004;0.01143
0.08;17.52;0.00037;0.01124
0.09;19.63;0.00103;0.011710000000000002
0.1;22.51;0.00749;0.01208
0.11;24.51;0.009460000000000001;0.01217
0.12;27.46;0.01798;0.01236
0.13;30.01;0.01758;0.01264
0.14;33.4;0.026269999999999998;0.01292
0.15;36.1;0.04039;0.01329
0.16;37.79;0.046950000000000006;0.013380000000000001
0.17;39.89;0.062009999999999996;0.013380000000000001
0.18;40.76;0.07593000000000001;0.013380000000000001
0.19;40.77;0.08222;0.013380000000000001
0.2;40.33;0.10636;0.01273
0.21;39.63;0.11712;0.01115
0.22;39.31;0.11992;0.01059
0.23;39.11;0.12075;0.00929
0.24;39.47;0.12248;0.00613
0.25;39.94;0.12868000000000002;0.00455
0.26;40.59;0.13494;0.0046500000000000005
0.27;41.7;0.15102000000000002;0.00474
0.28;41.21;0.15209;0.0044599999999999996
0.29;36.79;0.18046;0.00455
0.3;34.21;0.25918;0.00483
0.31;32.61;0.23168;0.0046500000000000005
0.32;28.98;0.25502;0.00269
0.33;28.2;0.25412;0.00149
0.34;27.38;0.2389;0.00195
0.35;26.62;0.24297;0.00214
0.36;25.89;0.2429;0.00279
0.37;25.47;0.22621;0.00335
0.38;25.21;0.22661;0.00372
0.39;24.56;0.22788;0.00418
0.4;24.41;0.22244999999999998;0.00474
0.41;24.87;0.21592;0.00511
0.42;25.26;0.21266;0.0052
0.43;26.14;0.21212999999999999;0.005849999999999999
0.44;27.15;0.21299;0.0066
0.45;27.9;0.2071;0.0071600000000000006
0.46;28.3;0.20013999999999998;0.00771
0.47;28.23;0.2025;0.00799
0.48;27.95;0.21233000000000002;0.00846
0.49;27.93;0.21652000000000002;0.00874
0.5;27.56;0.22731;0.00911
0.51;27.09;0.2373;0.0092
0.52;25.47;0.25539;0.00957
0.53;24.29;0.25572;0.01115
0.54;23.48;0.25955;0.01134
0.55;22.05;0.26827;0.01134
0.56;21.56;0.28063;0.011519999999999999
0.57;20.56;0.28043;0.011710000000000002
0.58;20.39;0.27766;0.011800000000000001
0.59;20.7;0.26541000000000003;0.01236
0.6;21.48;0.26714;0.01264
0.61;22.2;0.26727;0.01273
0.62;23.18;0.25572;0.01292
0.63;24.42;0.24689;0.01273
0.64;25.29;0.22441999999999998;0.01208
0.65;26.88;0.21791999999999997;0.011710000000000002
0.66;28.39;0.17726;0.00994
0.67;28.95;0.16777;0.00864
0.68;29.59;0.18196;0.00623
0.69;31;0.19115000000000001;0.00381
0.7;32.28;0.20444;0.0013
0.71;33.92;0.25212;-0.00158
0.72;33.86;0.29288;-0.00065
0.73;33.97;0.30271;-0.00158
0.74;34.6;0.28992;-0.00149
0.75;34.32;0.28766;-0.00149
0.76;34.35;0.28999;-0.00121
0.77;34.26;0.29395;-0.0011200000000000001
0.78;33.88;0.3118;-0.0011200000000000001
0.79;33.7;0.29155000000000003;-0.0011200000000000001
0.8;33.83;0.27476999999999996;-0.00121
0.81;34.56;0.25872;-0.00204
0.82;34.75;0.25585;-0.00214
0.83;32.82;0.26781;-0.00204
0.84;32.08;0.23494;-0.00186
0.85;31.95;0.22125;-0.00195
0.86;32.35;0.21456;-0.00214
