Company information:;Unnamed: 1;C2;C3
Name:;Capital Survey;;convert_cs_to_csv
Address:;Mussafah 39;;
Zip code:;28318;;
City:;Mussafah City, Abu Dhabi, U.A.E.;;
E-Mail:;jobi@capital-surveys.com;;
Phone number:;+971255162255;;
Name:;PRE-HUD-I21C;;
Date:;6/13/2022 9:49:00 AM;;
Location:;PRE-HUD-I21C;;
Pre-Drill:;0;;
Assumed GWL:;0;;
groundlvl;2.0599999999999996;;
Northing;2702069.038;;
Easting;235025.257;;
Probe code:;Mks904;;
Factors:;181240;;
Zeros:;4008;;
aratio;0.58;;
;;;
;;;
;;;
;;;
Depth (m);qc (MPa);fs (MPa);u (MPa)
0.01;0.22;0.0;8.999999999999999e-05
0.02;0.2;0.0;0.0
0.03;0.24;0.0;8.999999999999999e-05
0.04;0.25;0.0;8.999999999999999e-05
0.05;0.24;0.0;8.999999999999999e-05
0.06;0.24;0.0;8.999999999999999e-05
0.07;0.29;0.0;8.999999999999999e-05
0.08;0.81;0.0;0.00195
0.09;4.18;0.00013000000000000002;0.00641
0.1;7.69;0.0002;0.0065
0.11;7.97;0.00017;0.0054800000000000005
0.12;9.82;0.0002;0.0065
0.13;13.47;0.00027;0.00808
0.14;15.48;0.0003;0.00827
0.15;16.18;0.00073;0.00818
0.16;16.14;0.0013700000000000001;0.00799
0.17;16.33;0.01422;0.00808
0.18;16.78;0.02431;0.00836
0.19;18.27;0.046689999999999995;0.00883
0.2;18.31;0.05052;0.00901
0.21;18.54;0.05988;0.00901
0.22;18.64;0.07848999999999999;0.00929
0.23;19.98;0.08379;0.00985
0.24;20.49;0.08911;0.01013
0.25;21.56;0.09761;0.00966
0.26;23.03;0.11735;0.01069
0.27;24.9;0.12821000000000002;0.011619999999999998
0.28;25.83;0.1402;0.01217
0.29;26.22;0.15281999999999998;0.01236
0.3;25.74;0.1751;0.01245
0.31;26.1;0.23188;0.01329
0.32;27.01;0.26188;0.01375
0.33;27.48;0.27523000000000003;0.01487
0.34;26.26;0.30177;0.01663
0.35;24.86;0.30094;0.01682
0.36;24.67;0.29625;0.01738
0.37;25.46;0.28016;0.01747
0.38;26.24;0.28313;0.017839999999999998
0.39;27.22;0.29691;0.01794
0.4;28.12;0.29312;0.01859
0.41;28.36;0.30131;0.01868
0.42;27.89;0.31343;0.0184
0.43;27.82;0.31117;0.01933
0.44;28.43;0.28862;0.02007
0.45;28.53;0.28066;0.02017
0.46;28.9;0.26861;0.02072
0.47;29.7;0.25126;0.02147
0.48;30.42;0.24087;0.0223
0.49;31.91;0.22129;0.02323
0.5;31.47;0.21678999999999998;0.023510000000000003
0.51;31.69;0.22169;0.02416
0.52;31.28;0.23128;0.02444
0.53;31.03;0.24233000000000002;0.02472
0.54;29.91;0.24775999999999998;0.02509
0.55;28.55;0.26068;0.02556
0.56;27.98;0.2766;0.02583
0.57;27.28;0.27031;0.02621
0.58;27.12;0.28226;0.02686
0.59;26.66;0.29911;0.027510000000000003
0.6;26.9;0.29798;0.02825
0.61;26.58;0.29508;0.02881
0.62;26.6;0.28752;0.02946
0.63;26.45;0.28499;0.030199999999999998
0.64;26.67;0.28143;0.03039
0.65;25.96;0.278;0.030850000000000002
0.66;25.65;0.27297000000000005;0.03132
0.67;25.49;0.26631;0.032060000000000005
0.68;25.39;0.26055;0.032619999999999996
0.69;25.92;0.24293;0.033549999999999996
0.7;26.97;0.21646;0.034570000000000004
0.71;27.38;0.19641;0.03541
0.72;28.47;0.19028;0.03606
0.73;30.44;0.19465000000000002;0.037450000000000004
0.74;30.92;0.21062999999999998;0.039310000000000005
0.75;29.89;0.19135;0.039310000000000005
0.76;24.35;0.17137;0.0381
0.77;22.65;0.23277;0.039869999999999996
0.78;22.06;0.21513;0.04033
0.79;22.46;0.23814;0.04052
0.8;22.48;0.25645;0.040420000000000005
0.81;23.01;0.29924;0.04154
0.82;23.04;0.29491;0.04238
0.83;23.36;0.29368;0.04284
0.84;21.9;0.26433999999999996;0.04154
0.85;20.06;0.25355;0.0407
0.86;19.42;0.24893;0.04089
0.87;19.79;0.23263999999999999;0.04107
