Company information:;Unnamed: 1;C2;C3
Name:;Capital Survey;;convert_cs_to_csv
Address:;Mussafah 39;;
Zip code:;28318;;
City:;Mussafah City, Abu Dhabi, U.A.E.;;
E-Mail:;jobi@capital-surveys.com;;
Phone number:;+971255162255;;
Name:;PRE-CPT-J16B;;
Date:;6/23/2022 10:56:27 PM;;
Location:;PRE-CPT-J16B;;
Pre-Drill:;0;;
Assumed GWL:;0;;
groundlvl;2.0599999999999996;;
Northing;2702184.01;;
Easting;234587.329;;
Probe code:;Mks904;;
Factors:;181240;;
Zeros:;4011;;
aratio;0.58;;
;;;
;;;
;;;
;;;
Depth (m);qc (MPa);fs (MPa);u (MPa)
0.01;0.39;0.0;-0.0005600000000000001
0.02;0.6;0.0;-0.00046
0.03;0.89;0.0;-0.00019
0.04;1.33;2.9999999999999997e-05;0.00028000000000000003
0.05;3.25;0.0001;0.00195
0.06;5.45;0.00017;0.00362
0.07;7.66;0.00037;0.00483
0.08;8.67;0.00063;0.0053
0.09;10.62;0.0004;0.00604
0.1;11.59;0.0012;0.00632
0.11;13.28;0.0030299999999999997;0.0067800000000000004
0.12;13.89;0.005059999999999999;0.00697
0.13;14.86;0.01282;0.00725
0.14;15.18;0.01452;0.00734
0.15;15.53;0.02165;0.00753
0.16;16.7;0.026940000000000002;0.00799
0.17;17.09;0.027710000000000002;0.00808
0.18;17.52;0.02957;0.00836
0.19;18.2;0.0354;0.00855
0.2;18.55;0.048049999999999995;0.00874
0.21;18.9;0.05428;0.008919999999999999
0.22;19.5;0.0648;0.0092
0.23;19.74;0.06913;0.00939
0.24;20.55;0.07293000000000001;0.00966
0.25;20.85;0.07698999999999999;0.00985
0.26;19.76;0.09118000000000001;0.00966
0.27;19.48;0.08931;0.00976
0.28;19.31;0.09284;0.00985
0.29;18.99;0.09914;0.010039999999999999
0.3;18.33;0.10233;0.00994
0.31;17.04;0.11039;0.00976
0.32;17.21;0.10873000000000001;0.00994
0.33;17.69;0.11195999999999999;0.01041
0.34;17.77;0.11389;0.01059
0.35;17.88;0.12384999999999999;0.01134
0.36;17.47;0.14036;0.01134
0.37;17.55;0.13074000000000002;0.011710000000000002
0.38;17.94;0.12461;0.011800000000000001
0.39;19.09;0.12481;0.01245
0.4;20.53;0.12104999999999999;0.013099999999999999
0.41;21.45;0.11426;0.013380000000000001
0.42;23.01;0.11389;0.014029999999999999
0.43;23.66;0.12057999999999999;0.01431
0.44;24.22;0.15245;0.01468
0.45;24.92;0.15947999999999998;0.01515
0.46;25.14;0.16707;0.015519999999999999
0.47;25.31;0.16504;0.0157
0.48;25.36;0.17297;0.01598
0.49;25.76;0.17583000000000001;0.01636
0.5;25.94;0.1744;0.01663
0.51;27.11;0.17486000000000002;0.01719
0.52;27.41;0.17773;0.01728
0.53;27.76;0.1752;0.01766
0.54;27.12;0.20063999999999999;0.017839999999999998
0.55;26.73;0.21859;0.01812
0.56;26.84;0.21;0.01821
0.57;27.27;0.20444;0.01868
0.58;27.25;0.20803;0.01905
0.59;27.2;0.21206;0.01924
0.6;26.56;0.22255;0.01961
0.61;26.83;0.22465000000000002;0.01979
0.62;26.36;0.22725;0.02007
0.63;26.85;0.22205000000000003;0.02063
0.64;27.84;0.22465000000000002;0.02072
0.65;27.41;0.2802;0.02184
0.66;27.42;0.27054;0.022670000000000003
0.67;26.57;0.30138;0.02332
0.68;26.3;0.29691;0.023600000000000003
0.69;26.06;0.29488;0.02416
0.7;26.3;0.29478;0.0249
0.71;26.45;0.28323000000000004;0.0249
0.72;26.66;0.27553;0.02556
0.73;26.4;0.27526999999999996;0.026019999999999998
0.74;25.83;0.27503;0.02574
0.75;24.14;0.242;0.02583
0.76;23.15;0.24259999999999998;0.026019999999999998
0.77;22.76;0.24978999999999998;0.025929999999999998
0.78;22.73;0.25888;0.0263
0.79;22.45;0.25209;0.02583
0.8;21.6;0.24666;0.02565
0.81;20.56;0.21493;0.02574
0.82;20.17;0.20583;0.02574
0.83;18.46;0.1754;0.02556
0.84;17.71;0.15045;0.02583
0.85;17.38;0.14639;0.02583
0.86;16.86;0.1393;0.026019999999999998
