Company information:;Unnamed: 1;C2;C3
Name:;Capital Survey;;convert_cs_to_csv
Address:;Mussafah 39;;
Zip code:;28318;;
City:;Mussafah City, Abu Dhabi, U.A.E.;;
E-Mail:;jobi@capital-surveys.com;;
Phone number:;+971255162255;;
Name:;PRE-CPT-J16A;;
Date:;6/23/2022 10:33:36 PM;;
Name:;PRE-CPT-J16A;;
Location:;PRE-CPT-J16A;;
Date:;6/23/2022 10:33:36 PM;;
Pre-Drill:;0;;
Assumed GWL:;0;;
groundlvl;2.01;;
Northing;2702201.97;;
Easting;234540.665;;
Probe code:;Mks904;;
Factors:;181240;;
Zeros:;4016;;
aratio;0.58;;
;;;
;;;
Depth (m);qc (MPa);fs (MPa);u (MPa)
0.01;0.43;0.0;0.0
0.02;0.57;-2.9999999999999997e-05;8.999999999999999e-05
0.03;1.54;2.9999999999999997e-05;0.00158
0.04;2.78;7.000000000000001e-05;0.0026
0.05;4.04;0.00013000000000000002;0.00381
0.06;6.17;0.00013000000000000002;0.00455
0.07;8.68;0.00679;0.0053
0.08;8.54;0.00789;0.0053
0.09;9.08;0.01039;0.00567
0.1;11.75;0.00906;0.0066
0.11;12.09;0.00789;0.0067800000000000004
0.12;13.64;0.00709;0.0071600000000000006
0.13;14.15;0.00756;0.00725
0.14;15.08;0.01828;0.00762
0.15;15.63;0.031170000000000003;0.00771
0.16;17.11;0.06523999999999999;0.00827
0.17;18.35;0.08134999999999999;0.00836
0.18;20.02;0.1057;0.00883
0.19;19.02;0.10004;0.00957
0.2;19.09;0.11329;0.00976
0.21;19.49;0.12018000000000001;0.00994
0.22;20.86;0.11229;0.01041
0.23;21.6;0.10432999999999999;0.0105
0.24;22.04;0.09984;0.01078
0.25;22.21;0.09751;0.01087
0.26;22.85;0.09967000000000001;0.01124
0.27;23.23;0.0995;0.01134
0.28;23.57;0.10117;0.011619999999999998
0.29;23.91;0.11386;0.011890000000000001
0.3;23.5;0.11153;0.011890000000000001
0.31;22.82;0.12614;0.011890000000000001
0.32;21.97;0.13657;0.01199
0.33;21.55;0.1423;0.01208
0.34;20.37;0.13743;0.01208
0.35;19.44;0.13404;0.01208
0.36;18.06;0.14373;0.01208
0.37;17.15;0.1411;0.011890000000000001
0.38;15.7;0.13666999999999999;0.011890000000000001
0.39;15.11;0.14386000000000002;0.011800000000000001
0.4;13.42;0.14686000000000002;0.01134
0.41;12.24;0.14879;0.011519999999999999
0.42;12.06;0.14549;0.011710000000000002
0.43;11.17;0.13313999999999998;0.011890000000000001
0.44;11.17;0.13397;0.01199
0.45;11.6;0.13174;0.01264
0.46;12.18;0.12611;0.013009999999999999
0.47;12.96;0.10653;0.013470000000000001
0.48;13.66;0.10736;0.01375
0.49;13.12;0.09974;0.01375
0.5;12.89;0.11486;0.01394
0.51;11.74;0.10183;0.014029999999999999
0.52;11.49;0.0997;0.01413
0.53;11.32;0.09767;0.01413
0.54;11.17;0.10183;0.0144
0.55;11.69;0.11281999999999999;0.01459
0.56;11.4;0.10773;0.01468
0.57;12.3;0.10074;0.01543
0.58;12.49;0.09661;0.0157
0.59;13.84;0.1001;0.01645
0.6;14.66;0.11845;0.0171
0.61;14.14;0.10247;0.01682
0.62;14.53;0.10919;0.01701
0.63;14.54;0.12337999999999999;0.01756
0.64;14.65;0.12248;0.01794
0.65;15.4;0.12684;0.01859
0.66;15.95;0.11129;0.01886
0.67;15.63;0.10490000000000001;0.01886
0.68;15.5;0.12148;0.01905
0.69;16.39;0.08835;0.01933
0.7;16.7;0.06477;0.019510000000000003
0.71;16.43;0.048920000000000005;0.0197
0.72;17.14;0.056049999999999996;0.01998
0.73;17.61;0.06167;0.02017
0.74;17.51;0.1024;0.02063
0.75;18.32;0.12744;0.02109
0.76;19.6;0.15265;0.02184
0.77;19.8;0.14213;0.022019999999999998
0.78;19.13;0.13337000000000002;0.02165
0.79;18.78;0.14036;0.02184
0.8;18.77;0.12751;0.02165
0.81;17.25;0.12984;0.02156
0.82;15.46;0.13261;0.02165
0.83;14.53;0.14223;0.02137
0.84;13.42;0.13707;0.02091
0.85;12.65;0.14906;0.02072
