Company information:;Unnamed: 1;C2;C3
Name:;Capital Survey;;convert_cs_to_csv
Address:;Mussafah 39;;
Zip code:;28318;;
City:;Mussafah City, Abu Dhabi, U.A.E.;;
E-Mail:;jobi@capital-surveys.com;;
Phone number:;+971255162255;;
Name:;PRE-CPT-K21A;;
Date:;6/23/2022 1:19:57 AM;;
Name:;PRE-CPT-K21A;;
Location:;PRE-CPT-K21A;;
Date:;6/23/2022 1:19:57 AM;;
Pre-Drill:;0;;
Assumed GWL:;0;;
groundlvl;2.12;;
Northing;2701929.048;;
Easting;234971.379;;
Probe code:;Mks904;;
Factors:;181240;;
Zeros:;4014;;
aratio;0.58;;
;;;
;;;
Depth (m);qc (MPa);fs (MPa);u (MPa)
0.01;0.6;0.0;0.0
0.02;0.52;2.9999999999999997e-05;0.00037
0.03;1.56;7.000000000000001e-05;0.00065
0.04;4.31;0.00023;0.00204
0.05;8.79;0.00033;0.00344
0.06;11.5;0.00033;0.004
0.07;13.58;0.00043;0.0044599999999999996
0.08;17.26;0.0004;0.0053
0.09;16.72;0.00027;0.005019999999999999
0.1;21.07;0.0004;0.005849999999999999
0.11;19.73;0.01066;0.00567
0.12;19.23;0.02524;0.00567
0.13;19.75;0.028140000000000002;0.0057599999999999995
0.14;21.19;0.03057;0.00613
0.15;22.64;0.03597;0.00641
0.16;23.18;0.041659999999999996;0.0066
0.17;23.71;0.060770000000000005;0.006690000000000001
0.18;23.85;0.06687;0.0067800000000000004
0.19;24.18;0.08685;0.00697
0.2;24.62;0.10044;0.0071600000000000006
0.21;25.05;0.11129;0.00743
0.22;25.74;0.12222;0.00771
0.23;26.08;0.12172;0.007809999999999999
0.24;27.39;0.12813999999999998;0.00836
0.25;28.09;0.13797;0.00855
0.26;28.16;0.14353;0.00874
0.27;28.45;0.15339;0.00901
0.28;29.28;0.16713999999999998;0.00948
0.29;29.61;0.17893;0.00966
0.3;30.35;0.1709;0.010039999999999999
0.31;30.35;0.16671;0.01013
0.32;28.74;0.17856;0.01013
0.33;28.57;0.18585;0.010320000000000001
0.34;27.64;0.18381999999999998;0.01041
0.35;26.77;0.19791;0.01059
0.36;26.98;0.2102;0.01087
0.37;27.28;0.21689;0.01134
0.38;27.53;0.22268000000000002;0.011800000000000001
0.39;27.76;0.23011;0.01199
0.4;28.34;0.23654;0.01255
0.41;28.37;0.24616;0.01282
0.42;27.06;0.26185;0.01292
0.43;26.08;0.25549;0.013099999999999999
0.44;25.94;0.25029;0.0132
0.45;25.48;0.2386;0.01366
0.46;25.69;0.2367;0.01394
0.47;26.26;0.23494;0.0145
0.48;26.99;0.24103;0.014960000000000001
0.49;27.22;0.22944;0.01524
0.5;27.47;0.21938999999999997;0.0157
0.51;28.59;0.21496;0.01645
0.52;29.25;0.20667;0.01691
0.53;29.01;0.19951;0.01701
0.54;28.37;0.21256;0.01728
0.55;28;0.21528999999999998;0.01747
0.56;28.16;0.21183000000000002;0.01794
0.57;27.72;0.20074;0.01803
0.58;27.47;0.19837;0.0184
0.59;27.21;0.18918000000000001;0.01886
0.6;27.07;0.18847999999999998;0.01896
0.61;26.58;0.19435;0.01924
0.62;26.18;0.19155;0.019510000000000003
0.63;24.82;0.20094;0.01961
0.64;24.23;0.20141;0.01979
0.65;23.41;0.20137;0.01998
0.66;23.16;0.20337;0.02007
0.67;22.57;0.2018;0.02035
0.68;22.36;0.19916999999999999;0.02063
0.69;21.78;0.19068000000000002;0.02082
0.7;21.65;0.18769;0.021
0.71;22.1;0.18512;0.02147
0.72;21.46;0.19678;0.02175
0.73;21.21;0.17969;0.02184
0.74;20.55;0.18958000000000003;0.02249
0.75;19.92;0.25479;0.02286
0.76;20.16;0.24563;0.02388
0.77;20.25;0.24553;0.0249
0.78;20.33;0.24333000000000002;0.02528
0.79;20.98;0.23877;0.02546
0.8;18.71;0.19047999999999998;0.02528
0.81;18.09;0.17846;0.02518
0.82;16.61;0.17999;0.02556
0.83;16.56;0.23051;0.02583
0.84;16.91;0.22115;0.026019999999999998
0.85;17.31;0.23561;0.02648
0.86;16.91;0.22447999999999999;0.02658
